c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49
0.5915794545113889,0.3428463373479956,0.020783807647897848,0.6704463382926477,0.0035247512399014316,0.0021091484313208544,0.419653373716978,0.22822903391687346,0.4939372091498984,0.004269854824935952,0.014648930796430376,1.0,0.0012695443004142723,0.010405792220912612,0.012059930126310132,0.001110550227158001,0.0013054830287206266,0.002832106087362143,0.006831675115894488,0.6701270383010998,0.001073645361516524,0.020559680182752713,0.0003027754415475189,0.5457735247208931,0.0010737534393664855,0.7688390159689253,0.013615529792396873,0.0009731870196986476,0.004522581056118224,0.0013394950103810864,0.3181757101776452,6.727437855292812e-05,0.0030027024321889703,0.35704174894710167,0.0011091691314869588,0.6076222596964587,0.005378782969347418,0.0005046257359125315,0.00943871552853448,0.016124145824216514,0.3646954726441528,0.011400322841000806,0.0018660991979047308,0.0398846063533595,0.001203168343304034,0.0033331256619525264,0.4647983422622056,0.0011389140119920946,0.0020447155834143397,0.8258334625523337
0.0013625789298770355,0.0007136485280999108,0.01848859008339259,0.0008995727029660911,0.08937476026083621,0.2917166866746699,0.0006580184245158864,0.0004689148528779649,0.0007688956096060692,0.2527693856998993,0.058355437665782495,0.0012695443004142723,1.0,0.0029850746268656717,0.20820668693009117,0.1335149863760218,0.4381188118811881,0.22169059011164274,0.039270500532481364,0.0016070906788740625,0.558641975308642,0.08835758835758836,0.17543859649122806,0.0006923929098966026,0.4101123595505618,0.00124595066035385,0.02197802197802198,0.3156498673740053,0.09361069836552749,0.3669064748201439,0.0005582339507739152,0.11764705882352941,0.3663551401869159,0.001388457154698995,0.21447721179624665,0.0010445599791088004,0.12169312169312169,0.2289156626506024,0.2,0.05562422744128554,0.0006498493531045076,0.08625730994152046,0.24387855044074436,0.002403846153846154,0.5432098765432098,0.10441458733205375,0.0006989829797644428,0.324582338902148,0.4789473684210526,0.0012200908289839354
0.011705124765226723,0.015111378687537627,0.00554069545280856,0.008655176751792679,0.0034916201117318434,0.007259528130671506,0.016009148084619784,0.009529434928135459,0.008984586786461158,0.015091342335186657,0.1603905160390516,0.010405792220912612,0.0029850746268656717,1.0,0.1418732782369146,0.004464285714285714,0.0032626427406199023,0.005025125628140704,0.004483730463745837,0.008130081300813009,0.0018587360594795538,0.12604166666666666,0.006928406466512702,0.008084750487872874,0.001869158878504673,0.009854381119758976,0.16467065868263472,0.0076045627376425855,0.008093525179856115,0.004991680532445923,0.01365222746869226,0.0023148148148148147,0.013245033112582781,0.007332722273143905,0.004123711340206186,0.008266634810655836,0.012287887653598596,0.00683371298405467,0.13383458646616542,0.15625,0.018910968361649756,0.14432989690721648,0.004622496147919877,0.23962126729788782,0.0030441400304414,0.00656984785615491,0.012288569511635298,0.010291595197255575,0.006756756756756757,0.010143789063834147
0.011961242900100234,0.01914191419141914,0.016546348942694692,0.008932155760738658,0.04279749478079332,0.14804469273743018,0.015579126811251065,0.01241943090709008,0.008956145768993206,0.14087947882736157,0.3565340909090909,0.012059930126310132,0.20820668693009117,0.1418732782369146,1.0,0.09351145038167939,0.21983471074380165,0.1325153374233129,0.02496782496782497,0.009091131259317188,0.17375886524822695,0.3348115299334812,0.10474308300395258,0.008061713809159776,0.18100358422939067,0.01117580766341097,0.3348148148148148,0.19378427787934185,0.0600627521290901,0.17637540453074432,0.016417757774140753,0.02962962962962963,0.21145975443383355,0.007795609512722435,0.1685823754789272,0.008674928503336512,0.07669959325973272,0.09922178988326848,0.3660436137071651,0.33553500660501984,0.019015259895088222,0.3274336283185841,0.11571540265832682,0.1485210824417873,0.1884498480243161,0.05935754189944134,0.011915222663526766,0.15210355987055016,0.19633943427620631,0.01202889661282628
0.001171587333467229,0.00048201482195577515,0.0062840114019175955,0.000778855333902819,0.03847679492264974,0.06086956521739131,0.0005699088145896656,0.00035472174050134005,0.0006443298969072165,0.050359712230215826,0.03597122302158273,0.001110550227158001,0.1335149863760218,0.004464285714285714,0.09351145038167939,1.0,0.15806451612903225,0.21700223713646533,0.01295405982905983,0.0011991287962215206,0.1940928270042194,0.03383458646616541,0.01694915254237288,0.000533481780437455,0.19148936170212766,0.001066231811339689,0.009671179883945842,0.0873015873015873,0.0513499205929063,0.15614617940199335,0.0005132416341613632,0.2553191489361702,0.10893246187363835,0.0010197498491186447,0.6041666666666666,0.0009306543215768625,0.07044299201161947,0.06896551724137931,0.031055900621118012,0.024311183144246355,0.00041893590280687055,0.06109979633401222,0.04904904904904905,0.0013850415512465374,0.1384180790960452,0.018802762854950115,0.0005634794858249692,0.06389776357827476,0.16838487972508592,0.0010242403550699897
0.0014652014652014652,0.0008355216042014801,0.01657816345033027,0.0009509509509509509,0.07368827160493827,0.24572127139364303,0.000895634958046573,0.000626713670191931,0.000872779546154636,0.20630081300813008,0.06926406926406926,0.0013054830287206266,0.4381188118811881,0.0032626427406199023,0.21983471074380165,0.15806451612903225,1.0,0.2570921985815603,0.03457482312107863,0.001633747866374055,0.28,0.0891089108910891,0.24100719424460432,0.0007395594998728882,0.3323353293413174,0.001310656888750195,0.026905829596412557,0.4161290322580645,0.0902179422199696,0.31876606683804626,0.0008145395306215955,0.03636363636363636,0.41596638655462187,0.001410876195613835,0.2375,0.001141172554800057,0.13112491373360938,0.20205479452054795,0.16725352112676056,0.0598404255319149,0.0008893632159373888,0.07020280811232449,0.264859228362878,0.004364089775561097,0.43434343434343436,0.09472049689440994,0.0008405715886803026,0.4476744186046512,0.3685636856368564,0.0012904540360647943
0.002883468116134164,0.003254437869822485,0.028958279346981083,0.00201984938407062,0.15892229597813354,0.3002159827213823,0.002950128775462421,0.0022591827990495854,0.0020719291962961067,0.28344246959775493,0.06314580941446613,0.002832106087362143,0.22169059011164274,0.005025125628140704,0.1325153374233129,0.21700223713646533,0.2570921985815603,1.0,0.05941255006675567,0.0026242892549934393,0.12234042553191489,0.09915809167446211,0.07723577235772358,0.0017738257043470249,0.2138728323699422,0.002671969179146213,0.022274325908558032,0.2140077821011673,0.23012111637704055,0.24642857142857144,0.0027793218454697055,0.13333333333333333,0.4128289473684211,0.002586652871184687,0.29977628635346754,0.002203687029050756,0.3122302158273381,0.10973084886128365,0.10273081924577374,0.0593311758360302,0.0032921810699588477,0.10673443456162643,0.2382639503985828,0.00955593029792018,0.3257042253521127,0.11544172234595397,0.0023699160073885617,0.22401433691756273,0.2255772646536412,0.002737503802088614
0.007427413909520594,0.008065871282137456,0.4546608287327876,0.005172303697239309,0.287000128584287,0.10021350413664265,0.008076228259714498,0.006171133830708299,0.0060078363082281235,0.11209517514871117,0.016328613343538717,0.006831675115894488,0.039270500532481364,0.004483730463745837,0.02496782496782497,0.01295405982905983,0.03457482312107863,0.05941255006675567,1.0,0.0060400308249849,0.024839743589743588,0.026486756621689155,0.010679482045120812,0.005352381710374467,0.024439102564102564,0.006271117026722638,0.009826442062276671,0.021863751499800025,0.24893446989877463,0.0328306419324703,0.0071174377224199285,0.010683760683760684,0.05249134026112443,0.0072241482583994335,0.017895299145299144,0.005318390219052471,0.17122473246135553,0.01188568376068376,0.022818617917801116,0.01595542611118146,0.008703293024812753,0.018275418275418277,0.11450079239302693,0.011329823758297093,0.04072639871811991,0.29692744642396074,0.007173601147776184,0.03124165554072096,0.03190069407367859,0.006580570864522497
0.6317868860034195,0.24234411911315315,0.018578542326844725,0.6281152097018696,0.003403644446502582,0.002217936354869817,0.3135337386793656,0.19946649246012305,0.46939944211479134,0.0035825058305883483,0.01074531881042712,0.6701270383010998,0.0016070906788740625,0.008130081300813009,0.009091131259317188,0.0011991287962215206,0.001633747866374055,0.0026242892549934393,0.0060400308249849,1.0,0.0011720753058384,0.015051188701834974,0.0002690341673392521,0.5443294412317212,0.0010988205992235002,0.6016581042047935,0.009942694813145908,0.0008056837325130008,0.003996802557953637,0.0014143581740148263,0.23669076569175157,4.890812608514905e-05,0.0028216292476466154,0.4215656460570752,0.0010756631218677424,0.5903765126883045,0.004643188799199943,0.0003913128546272745,0.006839945280437756,0.011893108848864527,0.2617311072056239,0.008337816030123723,0.001991219441978744,0.030451146194828683,0.0015588084857636943,0.003215062219549429,0.38916464039547455,0.0008533255314999025,0.002001171417415072,0.6181784575574142
0.0011346949672940863,0.00041948822436627315,0.01126359399274987,0.000752030482302216,0.05453837164004675,0.17434620174346202,0.0005201929442920647,0.00031419370041630665,0.0005913964670489316,0.16091954022988506,0.04231974921630094,0.001073645361516524,0.558641975308642,0.0018587360594795538,0.17375886524822695,0.1940928270042194,0.28,0.12234042553191489,0.024839743589743588,0.0011720753058384,1.0,0.0702576112412178,0.1902654867256637,0.0005323827600574048,0.5769230769230769,0.0010319594721370942,0.018333333333333333,0.2604166666666667,0.052231237322515216,0.4375,0.0004597936037600899,0.15151515151515152,0.23045267489711935,0.0009762785094096631,0.1552346570397112,0.0009286819859507084,0.06908344733242135,0.2850467289719626,0.15779092702169625,0.04040404040404041,0.00035716411691172096,0.05719237435008666,0.1484848484848485,0.000651890482398957,0.4057142857142857,0.06233062330623306,0.000526592943654555,0.3065015479876161,0.4895833333333333,0.000987066031313819
0.02044907778668805,0.0349465593851327,0.02290849259587394,0.015203974108083697,0.042682926829268296,0.09271523178807947,0.027998862990335417,0.022203010178017055,0.015729180074655683,0.10494652406417113,0.4216725559481743,0.020559680182752713,0.08835758835758836,0.12604166666666666,0.3348115299334812,0.03383458646616541,0.0891089108910891,0.09915809167446211,0.026486756621689155,0.015051188701834974,0.0702576112412178,1.0,0.07559681697612732,0.01408744410204129,0.09232613908872901,0.019064613072877535,0.3580683156654888,0.11179361179361179,0.060802594244021076,0.11885714285714286,0.029938587512794268,0.04392764857881137,0.1242603550295858,0.013160630379641566,0.04232164449818621,0.014559752174431074,0.07727737973387923,0.09370816599732262,0.3189252336448598,0.4255079006772009,0.034653465346534656,0.3747016706443914,0.0797427652733119,0.21037296037296038,0.1047008547008547,0.04984025559105431,0.021239187003305435,0.12485414235705951,0.11866359447004608,0.020755231408901915
0.00040156610782049993,0.0004824217572212507,0.005311912936451383,0.0002511994775050868,0.015996878657822865,0.09947643979057591,0.000380119737717381,0.00031546985291218107,0.00033506881798030827,0.08387096774193549,0.07047619047619047,0.0003027754415475189,0.17543859649122806,0.006928406466512702,0.10474308300395258,0.01694915254237288,0.24100719424460432,0.07723577235772358,0.010679482045120812,0.0002690341673392521,0.1902654867256637,0.07559681697612732,1.0,0.000255155296792002,0.3103448275862069,0.0003134992789516584,0.034623217922606926,0.37566137566137564,0.022821576763485476,0.2796934865900383,0.00025673940949935817,0.07947019867549669,0.17298578199052134,0.00035365828288501947,0.03827751196172249,0.00021468441391155003,0.029619181946403384,0.44537815126050423,0.14420803782505912,0.05641025641025641,0.0004192872117400419,0.05845511482254697,0.07596253902185224,0.0028011204481792717,0.219435736677116,0.03083528493364559,0.0003170353670565027,0.2967479674796748,0.26356589147286824,0.0002730561813093044
0.5101469704193529,0.33369915785701487,0.01789475516563093,0.748816868080791,0.002199736031676199,0.0012574015225989346,0.4547396650076135,0.32617092723073043,0.7975510024621878,0.003194596568090544,0.010167130919220056,0.5457735247208931,0.0006923929098966026,0.008084750487872874,0.008061713809159776,0.000533481780437455,0.0007395594998728882,0.0017738257043470249,0.005352381710374467,0.5443294412317212,0.0005323827600574048,0.01408744410204129,0.000255155296792002,1.0,0.0005092592592592592,0.6368009095281822,0.009499477412611776,0.0007641896116527337,0.00317063368016791,0.0006934812760055479,0.353185955786736,4.638541642507596e-05,0.0018676504496195527,0.43298758125698456,0.0005330243337195829,0.8050310453346943,0.00406908400397866,0.00037112636852848393,0.00644085074834345,0.010903860430586488,0.36137100086714435,0.007861051850477693,0.0010923490055072596,0.0310801393728223,0.0006463974882840455,0.0022420046158918563,0.6194875053904991,0.0008325816970790259,0.0011333934725788171,0.5855970509501032
0.0011348085844931745,0.000419563653800048,0.011855402954133195,0.0007520870415402743,0.05378020265003897,0.24174372523117568,0.0005202667549543584,0.0003142307239090302,0.0006171728341090853,0.17872340425531916,0.06260032102728733,0.0010737534393664855,0.4101123595505618,0.001869158878504673,0.18100358422939067,0.19148936170212766,0.3323353293413174,0.2138728323699422,0.024439102564102564,0.0010988205992235002,0.5769230769230769,0.09232613908872901,0.3103448275862069,0.0005092592592592592,1.0,0.0010320562939796717,0.02356902356902357,0.40077821011673154,0.07246376811594203,0.688715953307393,0.0004598640846149916,0.19004524886877827,0.33408071748878926,0.000976339350630466,0.17407407407407408,0.000904912723549163,0.0970464135021097,0.3140096618357488,0.1845841784989858,0.060561299852289516,0.00035722791140747797,0.07243816254416961,0.19242902208201892,0.0006531678641410843,0.5980392156862745,0.07154026583268178,0.0005266484095218032,0.5126353790613718,0.6771653543307087,0.0009871668311944718
0.5345947964645836,0.39131811508679004,0.019786811669256,0.7719697907638975,0.0032422958960128525,0.0019373289461545558,0.5050600074118419,0.2913576338639653,0.6036595067621321,0.003769883838538634,0.013681435923183131,0.7688390159689253,0.00124595066035385,0.009854381119758976,0.01117580766341097,0.001066231811339689,0.001310656888750195,0.002671969179146213,0.006271117026722638,0.6016581042047935,0.0010319594721370942,0.019064613072877535,0.0003134992789516584,0.6368009095281822,0.0010320562939796717,1.0,0.012781459033382533,0.0009383210309020393,0.004289544235924933,0.001248595330253465,0.38971186716587985,6.269002915086355e-05,0.002862031420127547,0.35317749563507533,0.0010649960845732186,0.7023198853921161,0.004933563364508611,0.00043887147335423197,0.008670067920748693,0.014897287125607653,0.41898066783831284,0.010686975053278175,0.001803343827368035,0.03749804534792807,0.001184058829028137,0.003033927477464337,0.5837722532392289,0.0010616042713960097,0.0019058330990095915,0.8469730432941034
0.01367796439706326,0.02394630223135998,0.01122091169907555,0.010237963475373547,0.012719147473358542,0.02693310165073849,0.019245426829268292,0.015243059669075545,0.010530391018195896,0.03289977046671767,0.3993808049535604,0.013615529792396873,0.02197802197802198,0.16467065868263472,0.3348148148148148,0.009671179883945842,0.026905829596412557,0.022274325908558032,0.009826442062276671,0.009942694813145908,0.018333333333333333,0.3580683156654888,0.034623217922606926,0.009499477412611776,0.02356902356902357,0.012781459033382533,1.0,0.032590051457975985,0.01983252534156016,0.03206106870229008,0.020385050962627407,0.01609657947686117,0.03717472118959108,0.00864349238747839,0.014519056261343012,0.009721492380451918,0.029714285714285714,0.03838383838383838,0.3216,0.4264487369985141,0.024340405072420218,0.36935483870967745,0.014749262536873156,0.1906040268456376,0.023809523809523808,0.01600817438692098,0.014293781322792404,0.0328125,0.03245749613601236,0.013849468248811682
0.0010347820281727752,0.0008998200359928015,0.010811860675903147,0.000727108614983452,0.048989113530326596,0.1913265306122449,0.000946611132146914,0.0006288072312831597,0.0008231934761917011,0.1723404255319149,0.08250825082508251,0.0009731870196986476,0.3156498673740053,0.0076045627376425855,0.19378427787934185,0.0873015873015873,0.4161290322580645,0.2140077821011673,0.021863751499800025,0.0008056837325130008,0.2604166666666667,0.11179361179361179,0.37566137566137564,0.0007641896116527337,0.40077821011673154,0.0009383210309020393,0.032590051457975985,1.0,0.058944131214761664,0.3851132686084142,0.0008692539755586235,0.04897959183673469,0.3356009070294785,0.0008517002845925342,0.20077220077220076,0.0007143707584236218,0.07468879668049792,0.33,0.20416666666666666,0.06746626686656672,0.000774593338497289,0.08288288288288288,0.16770186335403728,0.004608294930875576,0.4,0.06089992242048099,0.0008430814627463379,0.44912280701754387,0.3953488372093023,0.0010214504596527069
0.004754207473614149,0.00524561499371619,0.12186751278896588,0.003398900781024009,0.4130086510733739,0.28011611030478956,0.004614370468029005,0.0037678696760370875,0.003483545804921435,0.282004555808656,0.03723171265878231,0.004522581056118224,0.09361069836552749,0.008093525179856115,0.0600627521290901,0.0513499205929063,0.0902179422199696,0.23012111637704055,0.24893446989877463,0.003996802557953637,0.052231237322515216,0.060802594244021076,0.022821576763485476,0.00317063368016791,0.07246376811594203,0.004289544235924933,0.01983252534156016,0.058944131214761664,1.0,0.1042311661506708,0.004530438886267107,0.0417989417989418,0.1357354392892399,0.004125827681284843,0.07093700370566437,0.003372333103922918,0.5326137963397466,0.03182055294731351,0.05432780847145488,0.034129692832764506,0.00532319391634981,0.05232029117379436,0.2639074321317312,0.016321406151914627,0.12564102564102564,0.5187841530054644,0.004289419432067567,0.09142270159219312,0.0888661899897855,0.004390495867768595
0.0013990206855201358,0.0007763047892033919,0.01626068929774553,0.0009762691498948633,0.06903200925568839,0.2759493670886076,0.0009433072351664937,0.00062698381598025,0.0008473270682483439,0.21362229102167182,0.07511045655375552,0.0013394950103810864,0.3669064748201439,0.004991680532445923,0.17637540453074432,0.15614617940199335,0.31876606683804626,0.24642857142857144,0.0328306419324703,0.0014143581740148263,0.4375,0.11885714285714286,0.2796934865900383,0.0006934812760055479,0.688715953307393,0.001248595330253465,0.03206106870229008,0.3851132686084142,0.1042311661506708,1.0,0.0007640197626445271,0.1453287197231834,0.36983471074380164,0.0013072980432030877,0.15615615615615616,0.001093857750933346,0.14085494043447794,0.2781954887218045,0.18761384335154827,0.06938775510204082,0.0007118282121248073,0.09223300970873786,0.20925553319919518,0.0037641154328732747,0.5602240896358543,0.09598127194693719,0.0007707669130785131,0.5124223602484472,0.5884244372990354,0.001188899079452427
